Product,UserName,SkinCond_Age,Recommend,PostDate,Review,Rating
Lightening Micellar Gentle Wash,UlfaMahbubatus,"Combination, 25 - 29",UlfaMahbubatus recommends this product!,07 Sep 2020,"Dari namanya udah penasaran sih micellar gentle wash, claimnya yang ga bikin muka kerinv lembab tuh bener sih abis cuci muka kulit berasa lembut lembab. untuk mencerahkannya blm keliatan sih. terus krn dia bilang no soap emang busanya tuh ga sebanyak yg lain sedikit tap ... Read more",4
Lightening Micellar Gentle Wash,embeddedinfrost,"Combination, 25 - 29",embeddedinfrost recommends this product!,06 Sep 2020,Sebelumnya agak skeptis sama sabun wajah gentle wash karena sejak remaja pake yang bikin keset. Plus pengalaman buruk dengan fw tbs yang charcoal. Trus make produk ini karena termasuk dalam seserahan (hehe). Pertama banget make udah berekspektasi untuk jerawatan atau li ... Read more,5
Lightening Micellar Gentle Wash,Dewinrsyh06,"Normal, 19 - 24",Dewinrsyh06 recommends this product!,05 Sep 2020,"Dari jaman Sekolah cuci muka aku gapernah ganti selalu pakai product ini, ingredientsNya itu sangattt aman gaakan bikin kulit rusak.buat yang baru pakai ini sangat ngebantu banget sih, lama-lama kulit agak cerah dan bersih, jerawat jadi jarang muncul, beruntusan ilang, ... Read more",5
Lightening Micellar Gentle Wash,Ratyashii,"Combination, 25 - 29",Ratyashii recommends this product!,04 Sep 2020,"Nah ini paling tercinta alias paling terbest kalo Dari series Skinacare terbaru wardah. Aku bisa bilang gini karna, dari 3 produk terbaru wardah untuk facial foam. Ini yang paling melembabkan, busanya juga gak banyak. Bersihnya lebih kerasa kalo pake yang ini menurutku. ... Read more",5
Lightening Micellar Gentle Wash,farhanahaz,"Combination, 18 and Under",farhanahaz recommends this product!,04 Sep 2020,"Sebelumnya pake yang gentle wash kemasan lama, eh tau2 kemasannya udah ganti dong, jadi lebih bagus lagi😍 bakal repurchase terus2an karena lebih suka fw gentle, selain itu si wardah ini juga bantu ngurangin bruntusanku huhu, lup banget😍",5
Lightening Micellar Gentle Wash,mutiautin,"Oily, 25 - 29",mutiautin recommends this product!,04 Sep 2020,"Kalo kulit sensitif sepertinya akan cocok pake ini. Beneran gentle, ngga ada busa, dan ngga ada feeling kering atau ketarik setelah selesai cuci muka tapi tetap kerasa bersih. Belum tau mau repurhase atau tidak, masih suka facial wssh wardah yg varian renew you/white se ... Read more",4
Purifying Neem Face Wash,Safitri_123,"Combination, 18 and Under",Safitri_123 doesn't recommend this product!,a day ago,"Huaa, Pas 2 kali pemakaian langsung breakout di pipi. Pas breakout, aku paksain lagi buat make, eh malah nambah jerawat nya di daerah break out, padahal udh berharap banget, BTW, kulit ku Kombinasi 😭",1
Purifying Neem Face Wash,Slynelia,"Oily, 18 and Under",Slynelia recommends this product!,4 days ago,"Perlu baca ini! Ini pemakaian aku week 1. Pertama enk krn efeknya melembabkan & nggak keset. Kulit ak berminyak tzone & produk ini di aku 'belum' bs membantu. Kulit jerawat yg sembuh cmn yg kecil2 aja, terus mlh timbul jerawat baru gitu. Dan aku pakai ini cuman 1x sehar ... Read more",3
Purifying Neem Face Wash,Lena_Tri,"Oily, 19 - 24",Lena_Tri doesn't recommend this product!,5 days ago,Awal2 pemakaian aman2 aja. Wajah terasa bersih tapi gak ketarik. Oil control nya lumayan sih. Tapi lama2 bikin hidung komedoan :( Dan makin lama malah jerawat jd nambah banyak. Blm hbs 1 tube tapi udah aku stop takut break out lbh parah,3
Purifying Neem Face Wash,Demara,"Combination, 18 and Under",Demara recommends this product!,6 days ago,"Finally bisa coba facial wash ini. Tekstur gel gitu dan wangi herbal. Pas di aplikasiin kewajah busanya gak banyak, jadi gak bikin kulit wajah keset dan ketarik, malah sebaliknya, kulit wajah jadu lembut dan lembab gitu. Aku beberapa kali pake dan keluar jerawat, tapi t ... Read more",5
Purifying Neem Face Wash,titadeviana_,"Combination, 25 - 29",titadeviana_ recommends this product!,11 Sep 2020,Pemberish muka yang lembut banget! Terus manjur juga buat jerawat. Bikin muka ga kering dan juga jadi lembab dan lembut banget! Busanya juga sedikit dan gampang banget di bilas. Suka banget lah pokoknya akutu.,5
Purifying Neem Face Wash,ratnanrhm,"Combination, 18 and Under",ratnanrhm recommends this product!,11 Sep 2020,huaaaa ini face wash perjuanganku!!! cinta banget.... aku pake ini buat jerwat aku. bingung cari face wash yang pas. akhirnya nemu sabun ini. sabun ini gk ada al kohol nyua teruss bahannya tuh alami ada kandunagn kunyitnya yang baik buat anti bakteri cocok buat segala m ... Read more,5
Purifying Neem Face Wash,iisendangm,"Dry, 19 - 24",iisendangm recommends this product!,10 Sep 2020,"Wanginya unik banget, kaya wangi herbal menurut ku. Meskipun teksturnya gel di kulit ku yang kering dia ga bikin efek keset atau ketarik sama sekali. Karena dia busanya dikit, dibilasnya juga gampang gausah berkali-kali.",5
Purifying Neem Face Wash,blimbim07,"Combination, 19 - 24",blimbim07 doesn't recommend this product!,10 Sep 2020,[PRELOVED] Himalaya neem face wash kondisi baru dipakai 2kali yaa sista. Alasan dijual karena tidak cocok menggunakan produk ini dan tidak terpakai lg jadi daripada mubazir makanya saya jual. Apabila berminat bisa langsung hubungi ke wa ini ya 082365293063 sist. Yuk dio ... Read more,2
Purifying Neem Face Wash,ajoew31,"Combination, 25 - 29",ajoew31 recommends this product!,08 Sep 2020,"Hmmm...awal pemakaian sih nggak apa-apa ya. Malah bisa dibilang cocok banget deh. Jerawat juga hilang, bahkan kalau mau ada bakal jerawat karena hormon, langsung nggak jadi muncul dung. Muka juga berasa lebih halus dan lembut setelah pakai ini. Tapi ya, entah kenapa nih ... Read more",3
Purifying Neem Face Wash,dpmulan,"Oily, 25 - 29",dpmulan recommends this product!,07 Sep 2020,"Facial wash yg lumayan oke buat kulit berminyak dam rentan berjerawat kaya kulit gue. Busanya juga lembut, gak terlalu keras. Jerawat gue yg kecil2 juga lama2 ilang, tp emang ga cepet. Dan fw ini gak bikin kulit gue kering. Tetep lembab dan cocok buat ngatasin jerawat.",4
Bright Stuff Face Wash,nabilahnathania,"Normal, 19 - 24",nabilahnathania recommends this product!,6 hours ago,Awal pake fw ini emang muka aku rada ketarik tapi lama lama jadi biasa wanginya juga enak dan ngga menimbulkan efek negatif di muka harganya juga terjangkau banget bisa dibeli di supermarket rekomended deh pokoknya,4
Bright Stuff Face Wash,LutviEsa,"Combination, 19 - 24",LutviEsa doesn't recommend this product!,6 hours ago,"Padahal aku suka banget sama wanginya fw emina ini , tapi sayang banget gak cocok . Padahal ini untuk jenis kulit kering , tapi di aku malah tambah kering kelupas kelupas gitu huhuhu . fw emina bright stuff ini type yang ga banyak busa , wangi nya ena banget , terus aft ... Read more",3
Bright Stuff Face Wash,ristaprema,"Dry, 19 - 24",ristaprema doesn't recommend this product!,7 hours ago,"Aku pengen banget cocok produk ini karena murah dan gampang dicarinya, tapi sayang diaku gk cocok malah bikin kulitku makin kering trus muncul jerawat di area pelipis. Awalnya aku kira bukan ini penyebabnya karena aku jarang gak cocok sabun tapi ternyata memang dia:’)",1
Bright Stuff Face Wash,mamol,"Dry, 19 - 24",mamol recommends this product!,10 hours ago,"beli ini awalnya karena emang lagi diskon di indomaret trus udah langsung beli. pas dipake enak banget gak bikin kulit aku yang super duper kering tambah kering. wanginya juga gak terlalu strong jadi masih aman. selain itu, produk ini awet banget dipakenya. padahal dipa ... Read more",5
Bright Stuff Face Wash,gurlbyby,"Combination, 19 - 24",gurlbyby recommends this product!,13 hours ago,"boleh dicoba ni buat remaja yang baru mulai skincare an. buat aku, produki ini wanginya super seger dan lembut. dia cream thick gitu, banyak ngehasilin busa dan ngassh efek cerah setelah oemakaian. untuk pemakaian jangka panjang si ngga bikin tone up kukit naik. yaiyala ... Read more",3
Bright Stuff Face Wash,arziaanditaa,18 and Under,arziaanditaa recommends this product!,a day ago,"setelah dipake muka kerasa seger banget, ditambah extract summer plumnya bikin muka lebih cerah dan lumayan banget buat ilangin kusam diwajah. Wanginya juga enak dan ga nyengat. Ditambah harganya yang super murmer bikin aku cinta banget sama produk ini 😍",5
Bright Stuff Face Wash,sajangnim,"Normal, 18 and Under",sajangnim doesn't recommend this product!,a day ago,beli ini karena galau banget dari dulu gonta-ganti fw tp selalu gacocok. aku kira bakalan cocok sama yg satu ini ternyata sama aja bikin jerawatan dan bruntusan di aku huhu sedih banget. sampe sekarang belum nemuin fw yang cocok buat muka,1
Bright Stuff Face Wash,cryonce___129,"Combination, 18 and Under",cryonce___129 doesn't recommend this product!,4 days ago,"Duh, saya melihat teman saya cocok make ini saya jadi ikutan pengen nyoba sih😂. tapi ternyata emang ga seharusnya make si, agak bingung kenapa yang lain cocok. saya kenapa ngga yaa. Emang tekstur nya lembut, tapi pas sudah dipakai malah jadi beruntusan gitu. saya coba ... Read more",2
Bright Stuff Face Wash,anggrainj,"Combination, 19 - 24",anggrainj recommends this product!,5 days ago,"Fw emina ini awalnya jadi salah satu alternatif kalo fw dari skincare ku abis, tapi lama kelamaan ternyata lebih enak dan nyaman haha jadinya sekarang gw lebih make ini tapi di combine sama cetaphile jadi cucok bgt sih dan lebih bersih aja. Gw ga tau ini efek mencerahka ... Read more",5
Bright Stuff Face Wash,Rimaelins,"Oily, 19 - 24",Rimaelins recommends this product!,6 days ago,"Facewash favorit sebelum mengenal perscincare-an lebih jauh kaya sekarang. Wanginya seger banget aku suka, Ini buat kulit cerah, juga buat minyak-minyak di muka bye gitu aja. Tapi sayangnya pas udah dipake itu muka jadi keset dan agak sedikit ketarik.",4
Pure Active Matcha De-Tox Pollution & Oil Deep Clean Foam,auliatrisakti,"Combination, 25 - 29",auliatrisakti recommends this product!,10 hours ago,Cocok banget aku pakai garnier yg matcha ini. Wanginya seger teksturnya lembut. Produk ini bener-bener bisa bikin kulitku berasa bersih. Pas dibilas ada efek dingin-dinginnya gitu di kulitku. Kesan pemakaian memang kesat dan agak ketarik gitu tapi entah kenapa aku suka ... Read more,5
Pure Active Matcha De-Tox Pollution & Oil Deep Clean Foam,tikaalifah,"Combination, 19 - 24",tikaalifah doesn't recommend this product!,2 days ago,"Produk ini memang bisa mengurangi minyak di wajah aku tapi sayang banget bikin muka kering. Apalagi setelah cuci muka pakai facial wash ini kerasa banget ketarik gitu. Busa nya cukup banyak. Aku suka banget aromanya, tapi sayang aku gak suka efek setelah cuci muka pakai ... Read more",3
Pure Active Matcha De-Tox Pollution & Oil Deep Clean Foam,Cicipadmasr,19 - 24,Cicipadmasr recommends this product!,6 days ago,"Kalo di kulit ak yg kombinasi ini tuh cocok banget. Aku ud pake lebih dari 3 tahun dan suka bgt. Dia bikin muka jd bersih, seger, trs ampuh bikin jerawat jd kering. Pernah pake yg kuning tp malah bikin kulit jd kering. Smpe skrg masih setia sama yg ijo ini🤟",5
Pure Active Matcha De-Tox Pollution & Oil Deep Clean Foam,cacaa17,"Combination, 18 and Under",cacaa17 doesn't recommend this product!,09 Sep 2020,"awalnya beli facial wash ini berharap bisa ngatasin jerawat di muka aku, tapi ternyata setelah pakai facial wash ini muka aku malah kerasa kaya ketarik dan kering banget gitu, dan setelah pakai facial wash ini, di pemakaian kedua/ketiga malah bikin bruntusan di muka aku",2
Pure Active Matcha De-Tox Pollution & Oil Deep Clean Foam,Herlinadfii,"Oily, 18 and Under",Herlinadfii doesn't recommend this product!,06 Sep 2020,"Awalnya beli karena muka aku lagi ada jerawatnya, trus berharap si jerawat bakal ilang karna sabun ini, tapi ternyata ngga malah numbuhin jerawat baru dan bruntusan jugaa🤦 ngga lagi"" deg pake ini, padahal aku suk sama tekstur nya, wanginya, dan busanya juga banyak. Tap ... Read more",2
Pure Active Matcha De-Tox Pollution & Oil Deep Clean Foam,natasya_cl,"Combination, 30 - 34",natasya_cl doesn't recommend this product!,04 Sep 2020,"Aku beli ini karena tertarik sama kandungan matcha nya yg bagus utk jerawat, dan pas banget moment nya muka aku lagi jerawatan parah banget, aku suka wangi matcha nya enak banget, trus busa nya ijo lucu jadinya, busanya lumayan lah yah, tapi ga cocok dimuka aku, malah n ... Read more",2
Pure Active Matcha De-Tox Pollution & Oil Deep Clean Foam,deviafeb,"Combination, 25 - 29",deviafeb recommends this product!,31 Aug 2020,"Tertarik beli krn kandungan matchanya, aku mikir pasti seger2 gimana gitu kl dipake. Beli yg kecil 50ml ga sampe 20rb. Teksturnya krim kental warna ijo, kl dibusain busanya banyak. Wanginya beneran segeeeerr dong 🥰 ada sensasi mintnya setelah pakai. daya bersihnya luma ... Read more",3
Pure Active Matcha De-Tox Pollution & Oil Deep Clean Foam,Ikara,"Oily, 25 - 29",Ikara recommends this product!,28 Aug 2020,"Cleanser yang saya gunakan saat zaman S1 dulu, aroma greenteanya saya suka. Namun saat kelamaan menggunakan produk ini, membuat kulit menjadi kering dan terasa tertarik. Produk ini tidak menimbulkan breakout yang parah di kulit saya.",3
Pure Active Matcha De-Tox Pollution & Oil Deep Clean Foam,Clzzzz,"Oily, 18 and Under",Clzzzz doesn't recommend this product!,28 Aug 2020,"akuu pakai ini mukaa ku jdi keset dan ketarik banget, tapi aku ngerasa bersih sih. aku ga cocok pakai ini dan pemakaian pertama seperti panas di bagian hidung dan jerawat aku mungkin karna ini matcha kali ya",4
Pure Active Matcha De-Tox Pollution & Oil Deep Clean Foam,Annasyadrs,"Combination, 18 and Under",Annasyadrs recommends this product!,28 Aug 2020,"Dibreak out, gatau lagi proses gatau emang gacocok:') padahal aku bucinnya garnier😌 wanginya enak, gabikin keset pas akhir pemakaian terus gabikin ketarik juga. dan aku pakai ini sekitar satu tahun lalu, repurchase? no",5
White Beauty Spot-less Rosy White Facial Foam,rindameita,"Combination, 25 - 29",rindameita doesn't recommend this product!,6 hours ago,"Aku beli ini karna bingung face wash yg biasa aku pake habis dan kalau mau beli lagi musti nunggu beberapa hari.. So, ak belilah dia sebagai cadangan daripada ga punya face wash.. Alhasil aku sama sekali ga mengamati secara detail hasil akhir pemakaiannya.. yg aku tau a ... Read more",4
White Beauty Spot-less Rosy White Facial Foam,rahmadhess,"Combination, 19 - 24",rahmadhess recommends this product!,12 hours ago,"pake ini dibarengin sama day cream nya, wah mantuul kulit aku beneran cerahan dan minyak di wajah aku juga lumayan berkurang padahal lebih difokuskan lebih ke white. udah gitu teksturnya lembut bangeet jadi cocok buat yg kulitnya rada belang apa pengen putihan",5
White Beauty Spot-less Rosy White Facial Foam,RahmaMiftahur,"Oily, 19 - 24",RahmaMiftahur recommends this product!,2 days ago,"Salah satu facial wash terfavoritekuu, cocok banget sama kulitku yang berminyak, dulu kulitku gampang jerawatan, alhamdulillah sekarang udah gak lagiiii, ponds ini bisa banget bikin kulitku cerah, daya bersihinnya juga oke bangeett. bakalan repurchase!!",5
White Beauty Spot-less Rosy White Facial Foam,ApriliaMS,"Combination, 19 - 24",ApriliaMS doesn't recommend this product!,11 Sep 2020,"Facial foam dari ponds udah jadi facial foam andalan aku dari dulu, jadi waktu keluar varian yang satu ini cukup penasaran dan coba beli deh, tapi setelah cuci muka pake facial foam ini kulit aku berasa kering dan ketarik gitu",3
White Beauty Spot-less Rosy White Facial Foam,Sarfina_Meryza,"Oily, 25 - 29",Sarfina_Meryza recommends this product!,07 Sep 2020,"Dari dulu aku selalu suka menggunakan produk dari Pond's termasuk facial foam yang satu ini. setelah mencuci muka dengan facial ini kulit memang terasa sedikit kesat, tetapi tidak membuat nya menjadi kering. dengan aroma nya yang menyegarkan membuat kita nyaman dengan p ... Read more",5
White Beauty Spot-less Rosy White Facial Foam,ghinafs,"Combination, 25 - 29",ghinafs doesn't recommend this product!,06 Sep 2020,waktu pakai ini aku terpaksa banget sih. soalnya lagi liburan tapi kelupaan bawa facial wash yang biasa kupakai. jadi cari-cari di indomaret dan nemu ini pas masih baru launchinh waktu itu. sekalian nyobain sih. ternyata seminggu pakai ini tetep ngga cocok buat wajahku. ... Read more,2
White Beauty Spot-less Rosy White Facial Foam,Dewinrsyh06,"Normal, 19 - 24",Dewinrsyh06 doesn't recommend this product!,05 Sep 2020,"Tumbenan banget product pond's malah bikin jerawatan, awalnya aku nyoba-nyoba ganti sabun wajah kan karena dikira bakal mencegah jerawat eh ternyata mukaku malah berjerawat dan kering banget hmm sedikit kecewa sih, mungkin ke akunya emang ga cocok. bentuknya padat beda ... Read more",1
White Beauty Spot-less Rosy White Facial Foam,tika1209,"Oily, 18 and Under",tika1209 doesn't recommend this product!,04 Sep 2020,"kalo di aku yg tipe kulit oily sih, ngerasa kering dan ketarik banget. mungkin ingredients nya terlalu kuat di aku jdi ngga cocok.. dan busa nya banyak banget, terus tekstur nya agak padet gitu, untuk kalian yang mau beli boleh dicoba sendiri dulu biar tau rasanya kayak ... Read more",2
